"number","summa","creditor_inn","debtor_inn","group_summa"
"140644/23/82001-ИП","1237.15","7705522231","119017842","136275972.4899997"
"140645/23/82001-ИП","1237.15","7705522231","119017842","136275972.4899997"
"140646/23/82001-ИП","1016.76","7705522231","119017842","136275972.4899997"
"140647/23/82001-ИП","1614.69","7705522231","119017842","136275972.4899997"
"140648/23/82001-ИП","3388","7705522231","119017842","136275972.4899997"
"140649/23/82001-ИП","13814.69","7705522231","119017842","136275972.4899997"
"140651/23/82001-ИП","865.02","7705522231","119017842","136275972.4899997"
"140652/23/82001-ИП","4126.41","7705522231","119017842","136275972.4899997"
"140653/23/82001-ИП","594.5","7705522231","119017842","136275972.4899997"
"140655/23/82001-ИП","7595.45","7705522231","119017842","136275972.4899997"
"140656/23/82001-ИП","596.64","7705522231","119017842","136275972.4899997"
"140657/23/82001-ИП","6658.3","7705522231","119017842","136275972.4899997"
"143971/23/82001-ИП","2192.53","7705522231","119017842","136275972.4899997"
"143972/23/82001-ИП","3347.76","7705522231","119017842","136275972.4899997"
"143973/23/82001-ИП","4143.14","7705522231","119017842","136275972.4899997"
"143974/23/82001-ИП","4222.2","7705522231","119017842","136275972.4899997"
"143975/23/82001-ИП","1594.45","7705522231","119017842","136275972.4899997"
"143976/23/82001-ИП","2510.46","7705522231","119017842","136275972.4899997"
"143977/23/82001-ИП","1032.23","7705522231","119017842","136275972.4899997"
"143978/23/82001-ИП","577.86","7705522231","119017842","136275972.4899997"
"143979/23/82001-ИП","6862.2","7705522231","119017842","136275972.4899997"
"143980/23/82001-ИП","659.56","7705522231","119017842","136275972.4899997"
"143981/23/82001-ИП","555.31","7705522231","119017842","136275972.4899997"
"143982/23/82001-ИП","1182.06","7705522231","119017842","136275972.4899997"
"143983/23/82001-ИП","833.89","7705522231","119017842","136275972.4899997"
"143984/23/82001-ИП","7118.36","7705522231","119017842","136275972.4899997"
"143985/23/82001-ИП","14034.97","7705522231","119017842","136275972.4899997"
"143986/23/82001-ИП","2296.93","7705522231","119017842","136275972.4899997"
"143987/23/82001-ИП","2177.97","7705522231","119017842","136275972.4899997"
"143998/23/82001-ИП","1445.13","7705522231","119017842","136275972.4899997"
"144002/23/82001-ИП","2771.43","7705522231","119017842","136275972.4899997"
"144003/23/82001-ИП","5392.83","7705522231","119017842","136275972.4899997"
"144004/23/82001-ИП","1200.32","7705522231","119017842","136275972.4899997"
"144005/23/82001-ИП","1487.55","7705522231","119017842","136275972.4899997"
"144006/23/82001-ИП","568.02","7705522231","119017842","136275972.4899997"
"144007/23/82001-ИП","697.82","7705522231","119017842","136275972.4899997"
"144008/23/82001-ИП","3248.21","7705522231","119017842","136275972.4899997"
"144009/23/82001-ИП","933.99","7705522231","119017842","136275972.4899997"
"144010/23/82001-ИП","1575.43","7705522231","119017842","136275972.4899997"
"144011/23/82001-ИП","6384.26","7705522231","119017842","136275972.4899997"
"144012/23/82001-ИП","13832.15","7705522231","119017842","136275972.4899997"
"144014/23/82001-ИП","1337.64","7705522231","119017842","136275972.4899997"
"144015/23/82001-ИП","839.03","7705522231","119017842","136275972.4899997"
"144017/23/82001-ИП","883.44","7705522231","119017842","136275972.4899997"
"144018/23/82001-ИП","688.8","7705522231","119017842","136275972.4899997"
"144019/23/82001-ИП","853.75","7705522231","119017842","136275972.4899997"
"144020/23/82001-ИП","913.35","7705522231","119017842","136275972.4899997"
"144021/23/82001-ИП","853.75","7705522231","119017842","136275972.4899997"
"144022/23/82001-ИП","765.53","7705522231","119017842","136275972.4899997"
"144023/23/82001-ИП","1450.09","7705522231","119017842","136275972.4899997"
"144024/23/82001-ИП","772.33","7705522231","119017842","136275972.4899997"
"144029/23/82001-ИП","620.56","7705522231","119017842","136275972.4899997"
"144030/23/82001-ИП","6260.79","7705522231","119017842","136275972.4899997"
"144031/23/82001-ИП","18420.15","7705522231","119017842","136275972.4899997"
"144057/23/82001-ИП","5174.38","7705522231","119017842","136275972.4899997"
"144058/23/82001-ИП","854.12","7705522231","119017842","136275972.4899997"
"144059/23/82001-ИП","635.89","7705522231","119017842","136275972.4899997"
"144060/23/82001-ИП","1396.6","7705522231","119017842","136275972.4899997"
"144061/23/82001-ИП","1000.57","7705522231","119017842","136275972.4899997"
"144062/23/82001-ИП","1313.79","7705522231","119017842","136275972.4899997"
"144063/23/82001-ИП","1246.83","7705522231","119017842","136275972.4899997"
"144138/23/82001-ИП","2375.06","7705522231","119017842","136275972.4899997"
"144140/23/82001-ИП","7939.15","7705522231","119017842","136275972.4899997"
"144141/23/82001-ИП","547.1","7705522231","119017842","136275972.4899997"
"144145/23/82001-ИП","756.05","7705522231","119017842","136275972.4899997"
"144172/23/82001-ИП","765.9","7705522231","119017842","136275972.4899997"
"145566/23/82001-ИП","503.65","7705522231","119017842","136275972.4899997"
"146898/23/82001-ИП","531.62","7705522231","119017842","136275972.4899997"
"146899/23/82001-ИП","725.68","7705522231","119017842","136275972.4899997"
"146900/23/82001-ИП","1010.96","7705522231","119017842","136275972.4899997"
"146901/23/82001-ИП","1424.24","7705522231","119017842","136275972.4899997"
"146925/23/82001-ИП","767.94","7705522231","119017842","136275972.4899997"
"146926/23/82001-ИП","1990.7","7705522231","119017842","136275972.4899997"
"146927/23/82001-ИП","597.82","7705522231","119017842","136275972.4899997"
"146928/23/82001-ИП","12016.45","7705522231","119017842","136275972.4899997"
"146929/23/82001-ИП","1305.72","7705522231","119017842","136275972.4899997"
"146902/23/82001-ИП","2537.27","7705522231","119017842","136275972.4899997"
"146903/23/82001-ИП","5333.58","7705522231","119017842","136275972.4899997"
"146904/23/82001-ИП","70135.94","7705522231","119017842","136275972.4899997"
"146905/23/82001-ИП","7540.78","7705522231","119017842","136275972.4899997"
"146906/23/82001-ИП","3216.54","7705522231","119017842","136275972.4899997"
"146907/23/82001-ИП","11687.68","7705522231","119017842","136275972.4899997"
"146908/23/82001-ИП","2561.83","7705522231","119017842","136275972.4899997"
"146909/23/82001-ИП","1903.48","7705522231","119017842","136275972.4899997"
"146910/23/82001-ИП","8106.48","7705522231","119017842","136275972.4899997"
"146911/23/82001-ИП","5334.81","7705522231","119017842","136275972.4899997"
"146912/23/82001-ИП","10130","7705522231","119017842","136275972.4899997"
"146913/23/82001-ИП","24683.33","7705522231","119017842","136275972.4899997"
"146915/23/82001-ИП","898.27","7705522231","119017842","136275972.4899997"
"146916/23/82001-ИП","25222.3","7705522231","119017842","136275972.4899997"
"146917/23/82001-ИП","554.12","7705522231","119017842","136275972.4899997"
"146918/23/82001-ИП","547.45","7705522231","119017842","136275972.4899997"
"146914/23/82001-ИП","504.57","7705522231","119017842","136275972.4899997"
"150834/23/82001-ИП","22036.45","7705522231","119017842","136275972.4899997"
"150839/23/82001-ИП","1507.17","7705522231","119017842","136275972.4899997"
"150847/23/82001-ИП","2022.23","7705522231","119017842","136275972.4899997"
"150850/23/82001-ИП","518.62","7705522231","119017842","136275972.4899997"
"150852/23/82001-ИП","3508.15","7705522231","119017842","136275972.4899997"
"154784/23/82001-ИП","9081.29","7705522231","119017842","136275972.4899997"
"154793/23/82001-ИП","10933.23","7705522231","119017842","136275972.4899997"
"154773/23/82001-ИП","859.61","7705522231","119017842","136275972.4899997"
"154774/23/82001-ИП","4504.8","7705522231","119017842","136275972.4899997"
"154775/23/82001-ИП","467.99","7705522231","119017842","136275972.4899997"
"154777/23/82001-ИП","4158.39","7705522231","119017842","136275972.4899997"
"154778/23/82001-ИП","1481.72","7705522231","119017842","136275972.4899997"
"154779/23/82001-ИП","664.93","7705522231","119017842","136275972.4899997"
"154780/23/82001-ИП","425.24","7705522231","119017842","136275972.4899997"
"154782/23/82001-ИП","6483.96","7705522231","119017842","136275972.4899997"
"154785/23/82001-ИП","9081.29","7705522231","119017842","136275972.4899997"
"154787/23/82001-ИП","4136.77","7705522231","119017842","136275972.4899997"
"154788/23/82001-ИП","522.72","7705522231","119017842","136275972.4899997"
"154790/23/82001-ИП","479.74","7705522231","119017842","136275972.4899997"
"154791/23/82001-ИП","4656.71","7705522231","119017842","136275972.4899997"
"154792/23/82001-ИП","763.54","7705522231","119017842","136275972.4899997"
"154794/23/82001-ИП","899.98","7705522231","119017842","136275972.4899997"
"154796/23/82001-ИП","1131.53","7705522231","119017842","136275972.4899997"
"154797/23/82001-ИП","618.74","7705522231","119017842","136275972.4899997"
"154800/23/82001-ИП","1170.84","7705522231","119017842","136275972.4899997"
"103371/20/98082-ИП","702854.16","7705522231","133299878","4076546.2"
"157376/20/98082-ИП","706901.03","7705522231","133299878","4076546.2"
"157377/20/98082-ИП","585162.71","7705522231","133299878","4076546.2"
"162312/20/98082-ИП","706901.03","7705522231","133299878","4076546.2"
"162687/20/98082-ИП","706901.03","7705522231","133299878","4076546.2"
"162775/20/98082-ИП","667826.24","7705522231","133299878","4076546.2"
"208019/24/98082-ИП","146896.87","7705522231","1436057000","1301860055.220002"
"208020/24/98082-ИП","109846.31","7705522231","1436057000","1301860055.220002"
"208021/24/98082-ИП","654375.47","7705522231","1436057000","1301860055.220002"
"208022/24/98082-ИП","12287.39","7705522231","1436057000","1301860055.220002"
"208026/24/98082-ИП","107578.29","7705522231","1436057000","1301860055.220002"
"208028/24/98082-ИП","143181.16","7705522231","1436057000","1301860055.220002"
"208030/24/98082-ИП","75592.08","7705522231","1436057000","1301860055.220002"
"208032/24/98082-ИП","23041.93","7705522231","1436057000","1301860055.220002"
"208035/24/98082-ИП","48896.73","7705522231","1436057000","1301860055.220002"
"208038/24/98082-ИП","46548.86","7705522231","1436057000","1301860055.220002"
"208041/24/98082-ИП","541442.26","7705522231","1436057000","1301860055.220002"
"208087/24/98082-ИП","33401.56","7705522231","1436057000","1301860055.220002"
"208088/24/98082-ИП","14453.02","7705522231","1436057000","1301860055.220002"
"208091/24/98082-ИП","305806.64","7705522231","1436057000","1301860055.220002"
"208121/24/98082-ИП","28525.68","7705522231","1436057000","1301860055.220002"
"208124/24/98082-ИП","320587.97","7705522231","1436057000","1301860055.220002"
"208127/24/98082-ИП","61537.28","7705522231","1436057000","1301860055.220002"
"208129/24/98082-ИП","18999.57","7705522231","1436057000","1301860055.220002"
"208131/24/98082-ИП","6910.68","7705522231","1436057000","1301860055.220002"
"208133/24/98082-ИП","610635.38","7705522231","1436057000","1301860055.220002"
"208136/24/98082-ИП","411530","7705522231","1436057000","1301860055.220002"
"208138/24/98082-ИП","92509.48","7705522231","1436057000","1301860055.220002"
"208140/24/98082-ИП","275021.57","7705522231","1436057000","1301860055.220002"
"208142/24/98082-ИП","787722.93","7705522231","1436057000","1301860055.220002"
"208145/24/98082-ИП","48458.22","7705522231","1436057000","1301860055.220002"
"208148/24/98082-ИП","171411.79","7705522231","1436057000","1301860055.220002"
"208153/24/98082-ИП","117194.5","7705522231","1436057000","1301860055.220002"
"208156/24/98082-ИП","55936.84","7705522231","1436057000","1301860055.220002"
"208157/24/98082-ИП","26557.98","7705522231","1436057000","1301860055.220002"
"208158/24/98082-ИП","30122.58","7705522231","1436057000","1301860055.220002"
"208159/24/98082-ИП","281672.88","7705522231","1436057000","1301860055.220002"
"206677/24/98082-ИП","399769.63","7705522231","1436057000","1301860055.220002"
"206680/24/98082-ИП","2919555.66","7705522231","1436057000","1301860055.220002"
"206681/24/98082-ИП","13474.71","7705522231","1436057000","1301860055.220002"
"206683/24/98082-ИП","86110.82","7705522231","1436057000","1301860055.220002"
"206685/24/98082-ИП","405576.43","7705522231","1436057000","1301860055.220002"
"206687/24/98082-ИП","208723.11","7705522231","1436057000","1301860055.220002"
"206689/24/98082-ИП","841036.56","7705522231","1436057000","1301860055.220002"
"206690/24/98082-ИП","91528.66","7705522231","1436057000","1301860055.220002"
"206998/24/98082-ИП","18372.39","7705522231","1436057000","1301860055.220002"
"207027/24/98082-ИП","5291.65","7705522231","1436057000","1301860055.220002"
"207024/24/98082-ИП","7805.47","7705522231","1436057000","1301860055.220002"
"207011/24/98082-ИП","5585.1","7705522231","1436057000","1301860055.220002"
"207009/24/98082-ИП","6784.48","7705522231","1436057000","1301860055.220002"
"207003/24/98082-ИП","10020.06","7705522231","1436057000","1301860055.220002"
"207002/24/98082-ИП","6332","7705522231","1436057000","1301860055.220002"
"206997/24/98082-ИП","42410.88","7705522231","1436057000","1301860055.220002"
"206995/24/98082-ИП","30222.87","7705522231","1436057000","1301860055.220002"
"206994/24/98082-ИП","31198.16","7705522231","1436057000","1301860055.220002"
"206993/24/98082-ИП","5944.39","7705522231","1436057000","1301860055.220002"
"206992/24/98082-ИП","20350.83","7705522231","1436057000","1301860055.220002"
"206991/24/98082-ИП","16329.45","7705522231","1436057000","1301860055.220002"
"206990/24/98082-ИП","6378.08","7705522231","1436057000","1301860055.220002"
"206989/24/98082-ИП","7832.67","7705522231","1436057000","1301860055.220002"
"206987/24/98082-ИП","21285.69","7705522231","1436057000","1301860055.220002"
"206986/24/98082-ИП","45062.55","7705522231","1436057000","1301860055.220002"
"206984/24/98082-ИП","433462.25","7705522231","1436057000","1301860055.220002"
"216427/24/98082-ИП","31451.84","7705522231","1436057000","1301860055.220002"
"216433/24/98082-ИП","15096.85","7705522231","1436057000","1301860055.220002"
"216403/24/98082-ИП","9575.2","7705522231","1436057000","1301860055.220002"
"216424/24/98082-ИП","6337.75","7705522231","1436057000","1301860055.220002"
"216426/24/98082-ИП","7313.7","7705522231","1436057000","1301860055.220002"
"216272/24/98082-ИП","5630.08","7705522231","1436057000","1301860055.220002"
"216391/24/98082-ИП","5483.16","7705522231","1436057000","1301860055.220002"
"216400/24/98082-ИП","12769.36","7705522231","1436057000","1301860055.220002"
"216435/24/98082-ИП","16373.59","7705522231","1436057000","1301860055.220002"
"216439/24/98082-ИП","10272.73","7705522231","1436057000","1301860055.220002"
"216443/24/98082-ИП","12834.15","7705522231","1436057000","1301860055.220002"
"216479/24/98082-ИП","9335.08","7705522231","1436057000","1301860055.220002"
"216481/24/98082-ИП","6865.86","7705522231","1436057000","1301860055.220002"
"219627/24/98082-ИП","12159.19","7705522231","1436057000","1301860055.220002"
"219612/24/98082-ИП","6706.21","7705522231","1436057000","1301860055.220002"
"219613/24/98082-ИП","6416.9","7705522231","1436057000","1301860055.220002"
"219614/24/98082-ИП","5839.29","7705522231","1436057000","1301860055.220002"
"219615/24/98082-ИП","172682.95","7705522231","1436057000","1301860055.220002"
"219616/24/98082-ИП","6517.61","7705522231","1436057000","1301860055.220002"
"219617/24/98082-ИП","50243.46","7705522231","1436057000","1301860055.220002"
"219619/24/98082-ИП","9310.22","7705522231","1436057000","1301860055.220002"
"219620/24/98082-ИП","63720.83","7705522231","1436057000","1301860055.220002"
"219621/24/98082-ИП","20344.66","7705522231","1436057000","1301860055.220002"
"219622/24/98082-ИП","316613.57","7705522231","1436057000","1301860055.220002"
"219624/24/98082-ИП","10416.22","7705522231","1436057000","1301860055.220002"
"219625/24/98082-ИП","652308.71","7705522231","1436057000","1301860055.220002"
"219629/24/98082-ИП","36170.21","7705522231","1436057000","1301860055.220002"
"219630/24/98082-ИП","14005.64","7705522231","1436057000","1301860055.220002"
"219631/24/98082-ИП","12924.06","7705522231","1436057000","1301860055.220002"
"219633/24/98082-ИП","92226.57","7705522231","1436057000","1301860055.220002"
"219634/24/98082-ИП","113521.82","7705522231","1436057000","1301860055.220002"
"219635/24/98082-ИП","10312.58","7705522231","1436057000","1301860055.220002"
"219636/24/98082-ИП","47950.24","7705522231","1436057000","1301860055.220002"
"219637/24/98082-ИП","38635.8","7705522231","1436057000","1301860055.220002"
"219638/24/98082-ИП","5673.56","7705522231","1436057000","1301860055.220002"
"219641/24/98082-ИП","16471.21","7705522231","1436057000","1301860055.220002"
"219642/24/98082-ИП","6935.28","7705522231","1436057000","1301860055.220002"
"219643/24/98082-ИП","14890.81","7705522231","1436057000","1301860055.220002"
"219644/24/98082-ИП","21290.71","7705522231","1436057000","1301860055.220002"
"219645/24/98082-ИП","158810.38","7705522231","1436057000","1301860055.220002"
"219788/24/98082-ИП","5681.48","7705522231","1436057000","1301860055.220002"
"219789/24/98082-ИП","17072.2","7705522231","1436057000","1301860055.220002"
"219791/24/98082-ИП","15580.88","7705522231","1436057000","1301860055.220002"
"219792/24/98082-ИП","17461.06","7705522231","1436057000","1301860055.220002"
"219793/24/98082-ИП","6111.25","7705522231","1436057000","1301860055.220002"
"219795/24/98082-ИП","40244.04","7705522231","1436057000","1301860055.220002"
"219796/24/98082-ИП","9570.77","7705522231","1436057000","1301860055.220002"
"219797/24/98082-ИП","8377.06","7705522231","1436057000","1301860055.220002"
"219799/24/98082-ИП","23518.71","7705522231","1436057000","1301860055.220002"
"219800/24/98082-ИП","11866.44","7705522231","1436057000","1301860055.220002"
"219805/24/98082-ИП","25546.1","7705522231","1436057000","1301860055.220002"
"219807/24/98082-ИП","6263.98","7705522231","1436057000","1301860055.220002"
"219808/24/98082-ИП","10458.3","7705522231","1436057000","1301860055.220002"
"219811/24/98082-ИП","41080.69","7705522231","1436057000","1301860055.220002"
"219812/24/98082-ИП","146372.5","7705522231","1436057000","1301860055.220002"
"219814/24/98082-ИП","666226.33","7705522231","1436057000","1301860055.220002"
"219815/24/98082-ИП","22030.03","7705522231","1436057000","1301860055.220002"
"222028/24/98082-ИП","282887.16","7705522231","1436057000","1301860055.220002"
"222027/24/98082-ИП","82225.48","7705522231","1436057000","1301860055.220002"
"222042/24/98082-ИП","11534.83","7705522231","1436057000","1301860055.220002"
"222293/24/98082-ИП","183329","7705522231","1436057000","1301860055.220002"
"222294/24/98082-ИП","10776.49","7705522231","1436057000","1301860055.220002"
"222295/24/98082-ИП","17224.86","7705522231","1436057000","1301860055.220002"
"222296/24/98082-ИП","24021.26","7705522231","1436057000","1301860055.220002"
"222297/24/98082-ИП","10162.01","7705522231","1436057000","1301860055.220002"
"222299/24/98082-ИП","27564.87","7705522231","1436057000","1301860055.220002"
"222303/24/98082-ИП","13174.19","7705522231","1436057000","1301860055.220002"
"222308/24/98082-ИП","146787.98","7705522231","1436057000","1301860055.220002"
"222319/24/98082-ИП","8154.3","7705522231","1436057000","1301860055.220002"
"222322/24/98082-ИП","5831.45","7705522231","1436057000","1301860055.220002"
"222324/24/98082-ИП","61970.42","7705522231","1436057000","1301860055.220002"
"222327/24/98082-ИП","26283.83","7705522231","1436057000","1301860055.220002"
"222330/24/98082-ИП","59001.44","7705522231","1436057000","1301860055.220002"
"222332/24/98082-ИП","17621.38","7705522231","1436057000","1301860055.220002"
"222334/24/98082-ИП","25820.09","7705522231","1436057000","1301860055.220002"
"222336/24/98082-ИП","759414.83","7705522231","1436057000","1301860055.220002"
"222338/24/98082-ИП","539866.18","7705522231","1436057000","1301860055.220002"
"222341/24/98082-ИП","37815.3","7705522231","1436057000","1301860055.220002"
"222349/24/98082-ИП","8820.11","7705522231","1436057000","1301860055.220002"
"222657/24/98082-ИП","8294.18","7705522231","1436057000","1301860055.220002"
"222658/24/98082-ИП","63914.64","7705522231","1436057000","1301860055.220002"
"222661/24/98082-ИП","5996.22","7705522231","1436057000","1301860055.220002"
"222665/24/98082-ИП","17083.17","7705522231","1436057000","1301860055.220002"
"222666/24/98082-ИП","173133.59","7705522231","1436057000","1301860055.220002"
"222668/24/98082-ИП","47541.79","7705522231","1436057000","1301860055.220002"
"222670/24/98082-ИП","6582.19","7705522231","1436057000","1301860055.220002"
"222672/24/98082-ИП","83939.35","7705522231","1436057000","1301860055.220002"
"222675/24/98082-ИП","218704.19","7705522231","1436057000","1301860055.220002"
"222678/24/98082-ИП","52598.65","7705522231","1436057000","1301860055.220002"
"222680/24/98082-ИП","419709.27","7705522231","1436057000","1301860055.220002"
"222682/24/98082-ИП","173134.37","7705522231","1436057000","1301860055.220002"
"222683/24/98082-ИП","19570.02","7705522231","1436057000","1301860055.220002"
"222687/24/98082-ИП","90873.6","7705522231","1436057000","1301860055.220002"
"222689/24/98082-ИП","92593.39","7705522231","1436057000","1301860055.220002"
"222692/24/98082-ИП","21433.88","7705522231","1436057000","1301860055.220002"
"222693/24/98082-ИП","126900.14","7705522231","1436057000","1301860055.220002"
"222695/24/98082-ИП","168757.06","7705522231","1436057000","1301860055.220002"
"222697/24/98082-ИП","100898.96","7705522231","1436057000","1301860055.220002"
"222699/24/98082-ИП","121167.64","7705522231","1436057000","1301860055.220002"
"222700/24/98082-ИП","360901.02","7705522231","1436057000","1301860055.220002"
"222702/24/98082-ИП","448858.08","7705522231","1436057000","1301860055.220002"
"222703/24/98082-ИП","74480.27","7705522231","1436057000","1301860055.220002"
"222705/24/98082-ИП","60064.34","7705522231","1436057000","1301860055.220002"
"222707/24/98082-ИП","167.47","7705522231","1436057000","1301860055.220002"
"222709/24/98082-ИП","189.14","7705522231","1436057000","1301860055.220002"
"222710/24/98082-ИП","308.59","7705522231","1436057000","1301860055.220002"
"222711/24/98082-ИП","548.57","7705522231","1436057000","1301860055.220002"
"222712/24/98082-ИП","27976.54","7705522231","1436057000","1301860055.220002"
"222810/24/98082-ИП","37646.81","7705522231","1436057000","1301860055.220002"
"222812/24/98082-ИП","39985.15","7705522231","1436057000","1301860055.220002"
"222813/24/98082-ИП","5440.13","7705522231","1436057000","1301860055.220002"
"222816/24/98082-ИП","23684.59","7705522231","1436057000","1301860055.220002"
"222818/24/98082-ИП","6540.11","7705522231","1436057000","1301860055.220002"
"222819/24/98082-ИП","24974.96","7705522231","1436057000","1301860055.220002"
"222821/24/98082-ИП","8666.69","7705522231","1436057000","1301860055.220002"
"222822/24/98082-ИП","17767.63","7705522231","1436057000","1301860055.220002"
"222824/24/98082-ИП","11271.98","7705522231","1436057000","1301860055.220002"
"222825/24/98082-ИП","9381.46","7705522231","1436057000","1301860055.220002"
"222826/24/98082-ИП","62366.74","7705522231","1436057000","1301860055.220002"
"222827/24/98082-ИП","74741.6","7705522231","1436057000","1301860055.220002"
"222828/24/98082-ИП","6131.7","7705522231","1436057000","1301860055.220002"
"222829/24/98082-ИП","20115.96","7705522231","1436057000","1301860055.220002"
"222830/24/98082-ИП","133678.28","7705522231","1436057000","1301860055.220002"
"222831/24/98082-ИП","11670.13","7705522231","1436057000","1301860055.220002"
"222832/24/98082-ИП","13419.34","7705522231","1436057000","1301860055.220002"
"222850/24/98082-ИП","80704.45","7705522231","1436057000","1301860055.220002"
"222851/24/98082-ИП","3479049.77","7705522231","1436057000","1301860055.220002"
"222852/24/98082-ИП","145459.06","7705522231","1436057000","1301860055.220002"
"222853/24/98082-ИП","80407.8","7705522231","1436057000","1301860055.220002"
"222854/24/98082-ИП","24923.67","7705522231","1436057000","1301860055.220002"
"222856/24/98082-ИП","21450.99","7705522231","1436057000","1301860055.220002"
"222859/24/98082-ИП","25432.32","7705522231","1436057000","1301860055.220002"
"106255/21/98082-ИП","66351.37","7705522231","1436057000","1301860055.220002"
"106306/21/98082-ИП","707710.2","7705522231","1436057000","1301860055.220002"
"106235/21/98082-ИП","711185.12","7705522231","1436057000","1301860055.220002"
"106234/21/98082-ИП","606608.78","7705522231","1436057000","1301860055.220002"
"106229/21/98082-ИП","468773.75","7705522231","1436057000","1301860055.220002"
"106228/21/98082-ИП","118324.57","7705522231","1436057000","1301860055.220002"
"106219/21/98082-ИП","150494.29","7705522231","1436057000","1301860055.220002"
"106218/21/98082-ИП","651826.4","7705522231","1436057000","1301860055.220002"
"107177/21/98082-ИП","707710.2","7705522231","1436057000","1301860055.220002"
"107179/21/98082-ИП","707710.2","7705522231","1436057000","1301860055.220002"
"107182/21/98082-ИП","257926.32","7705522231","1436057000","1301860055.220002"
"220010/24/98082-ИП","278901.91","7705522231","1436057000","1301860055.220002"
"220409/24/98082-ИП","23791.48","7705522231","1436057000","1301860055.220002"
"220408/24/98082-ИП","47064.42","7705522231","1436057000","1301860055.220002"
"220407/24/98082-ИП","21838.94","7705522231","1436057000","1301860055.220002"
"220406/24/98082-ИП","6690.53","7705522231","1436057000","1301860055.220002"
"220405/24/98082-ИП","33207.24","7705522231","1436057000","1301860055.220002"
"220403/24/98082-ИП","10251.76","7705522231","1436057000","1301860055.220002"
"220402/24/98082-ИП","5840.77","7705522231","1436057000","1301860055.220002"
"220401/24/98082-ИП","31283.71","7705522231","1436057000","1301860055.220002"
"220399/24/98082-ИП","21788.94","7705522231","1436057000","1301860055.220002"
"220398/24/98082-ИП","15167.42","7705522231","1436057000","1301860055.220002"
"220396/24/98082-ИП","5804.02","7705522231","1436057000","1301860055.220002"
"220393/24/98082-ИП","7585.64","7705522231","1436057000","1301860055.220002"
"220391/24/98082-ИП","13774.75","7705522231","1436057000","1301860055.220002"
"220390/24/98082-ИП","33821.71","7705522231","1436057000","1301860055.220002"
"220386/24/98082-ИП","12269.52","7705522231","1436057000","1301860055.220002"
"220385/24/98082-ИП","10575.3","7705522231","1436057000","1301860055.220002"
"220380/24/98082-ИП","43941.55","7705522231","1436057000","1301860055.220002"
"220379/24/98082-ИП","6083.35","7705522231","1436057000","1301860055.220002"
"220378/24/98082-ИП","5597.89","7705522231","1436057000","1301860055.220002"
"220377/24/98082-ИП","7199.23","7705522231","1436057000","1301860055.220002"
"220358/24/98082-ИП","29335.66","7705522231","1436057000","1301860055.220002"
"220354/24/98082-ИП","5093.92","7705522231","1436057000","1301860055.220002"
"220352/24/98082-ИП","61106.64","7705522231","1436057000","1301860055.220002"
"220351/24/98082-ИП","184719.26","7705522231","1436057000","1301860055.220002"
"220350/24/98082-ИП","277343.56","7705522231","1436057000","1301860055.220002"
"220349/24/98082-ИП","98797.31","7705522231","1436057000","1301860055.220002"
"220348/24/98082-ИП","78832.68","7705522231","1436057000","1301860055.220002"
"220347/24/98082-ИП","185750.11","7705522231","1436057000","1301860055.220002"
"220346/24/98082-ИП","123575.83","7705522231","1436057000","1301860055.220002"
"220345/24/98082-ИП","15131.99","7705522231","1436057000","1301860055.220002"
"220344/24/98082-ИП","400176.55","7705522231","1436057000","1301860055.220002"
"220317/24/98082-ИП","23121.56","7705522231","1436057000","1301860055.220002"
"220316/24/98082-ИП","23735.88","7705522231","1436057000","1301860055.220002"
"220309/24/98082-ИП","8083.32","7705522231","1436057000","1301860055.220002"
"220308/24/98082-ИП","6849.01","7705522231","1436057000","1301860055.220002"
"220307/24/98082-ИП","5275.78","7705522231","1436057000","1301860055.220002"
"220024/24/98082-ИП","8397.9","7705522231","1436057000","1301860055.220002"
"220016/24/98082-ИП","9380.54","7705522231","1436057000","1301860055.220002"
"220015/24/98082-ИП","14283.27","7705522231","1436057000","1301860055.220002"
"220011/24/98082-ИП","51716","7705522231","1436057000","1301860055.220002"
"220008/24/98082-ИП","257630.07","7705522231","1436057000","1301860055.220002"
"220007/24/98082-ИП","5536.42","7705522231","1436057000","1301860055.220002"
"220006/24/98082-ИП","5249.04","7705522231","1436057000","1301860055.220002"
"220002/24/98082-ИП","28359.2","7705522231","1436057000","1301860055.220002"
"219999/24/98082-ИП","56142.99","7705522231","1436057000","1301860055.220002"
"219998/24/98082-ИП","105342.21","7705522231","1436057000","1301860055.220002"
"219996/24/98082-ИП","102592.02","7705522231","1436057000","1301860055.220002"
"219995/24/98082-ИП","63102.47","7705522231","1436057000","1301860055.220002"
"219994/24/98082-ИП","106899.1","7705522231","1436057000","1301860055.220002"
"219993/24/98082-ИП","150041.8","7705522231","1436057000","1301860055.220002"
"219997/24/98082-ИП","5126.67","7705522231","1436057000","1301860055.220002"
"219992/24/98082-ИП","12050.81","7705522231","1436057000","1301860055.220002"
"219986/24/98082-ИП","12050.81","7705522231","1436057000","1301860055.220002"
"219985/24/98082-ИП","219989.05","7705522231","1436057000","1301860055.220002"
"219984/24/98082-ИП","25246.52","7705522231","1436057000","1301860055.220002"
"219983/24/98082-ИП","8741.47","7705522231","1436057000","1301860055.220002"
"219982/24/98082-ИП","52499.47","7705522231","1436057000","1301860055.220002"
